,Gross NPA (%),Net NPA (%),Provision Coverage Ratio (%),CAR(%),Tier 1 Capital,Net Profit (cr)
0,-0.1281503983543336,-0.06634001091561843,-0.029756521980300665,0.1293518286346465,0.15115755675399853,-1.8706074529829733e-05
1,0.0122390543277288,0.006581570801498131,-0.004275924837119217,-0.012496803145261323,-0.014516663516512202,8.057626846666902e-05
2,-0.05288629610385476,-0.029880058976125976,0.06019666763464798,0.0548382516712418,0.06319875806798132,-1.840453008622881e-05
