,Gross NPA (%),Net NPA (%),Provision Coverage Ratio (%),CAR(%),Tier 1 Capital,Net Profit (cr)
0,-6.695392379945561e-05,-3.8848212120634606e-05,0.0002240521671998913,6.182894851712344e-05,6.90565332098226e-05,0.9999999676084951
1,0.0063404115288267756,-0.031170748724531225,0.9993935865595354,0.013649459875416077,0.0037794186435026636,-0.00022580764399762645
2,-0.5198768930373254,-0.272785414939492,-0.014729383529293946,0.526880198200261,0.6144073744452091,-0.00011711016894356981
