,cond_vol
81,18.332503368233276
82,17.566124476505085
83,16.831783584160924
84,16.128141368357497
85,15.453914480825054
86,14.807873235653464
87,14.188839347872303
88,13.595683793711057
89,13.027324745442602
90,12.482725600909768
91,11.960893091967298
92,11.46087547414092
93,10.98176079057799
94,10.522675204460812
95,10.08278141380544
96,9.66127711720256
97,9.257393554372918
98,8.870394100576434
99,8.499572927069647
